indexk,qx,qy,g2EPW,g2W90,g2W90long,g2W90tran,susRe,susIm,d2EPW,d2W90,d2W90long,d2W90tran
11945,0.1973,1.1009,6.1679028799038984e7,57001.17253549068,18019.63600305044,38981.53653244015,-21706.346392556203,13589.81418065986,-1.307516602101687e8,-103685.24426499568,-35431.08593928129,-68254.1583257143
11946,0.2137,1.1104,5.816115580012038e7,54928.973119682814,17492.769273967566,37436.20384571533,-21657.08445708228,14844.731135149941,-1.166533683270304e8,-102076.65495191877,-37066.47171344909,-65010.1832384694
11947,0.2301,1.1199,5.478142123046255e7,52797.84019053785,16941.889279633593,35855.95091090427,-21630.53932656995,16558.21662811368,-1.0515202322774269e8,-100427.68801635935,-38127.27899086376,-62300.40902549522
11948,0.2466,1.1294,5.153545905302888e7,50632.701482690405,16376.172071929013,34256.52941076116,-21662.32592711448,18271.063359626423,-9.581078562009543e7,-99403.98721831464,-39314.14331979782,-60089.84389851752
11949,0.263,1.1389,4.843298815542843e7,48460.55031538028,15806.55136522728,32653.998950152873,-21658.65273000037,19573.954028872253,-8.787796053745939e7,-97593.84312829126,-39483.679805651205,-58110.16332263991
11950,0.2794,1.1483,4.549703469590281e7,46309.75580783604,15246.066947018478,31063.68886081746,-21676.60555109794,19996.48615694331,-8.114943596711162e7,-96055.3935061525,-39719.55941296213,-56335.83409319042
11951,0.2959,1.1578,4.2755304690224834e7,44209.20207071952,14708.876756779015,29500.32531394073,-21639.63285975616,20469.66474584946,-7.514009419934298e7,-93680.03191012407,-39240.76831800658,-54439.26359211723
11952,0.3123,1.1673,4.016511025235429e7,42187.401274971955,14210.617816530583,27976.783458441227,-21557.96280169762,21715.622209911897,-6.967697463298333e7,-90915.72709341042,-38763.17796752127,-52152.54912588979
11953,0.3288,1.1768,739255.9516429383,40271.71272684602,13766.457669972604,26505.255056873368,-21309.29211570957,22464.445653091563,-1.2626042540093674e6,-86034.44718432032,-37494.620938094624,-48539.82624622571
11954,0.3452,1.1863,31368.205259601586,38487.74420065315,13392.661750262863,25095.08245039016,-20830.192497246586,19152.155149079314,-52567.81682809659,-78386.1309083759,-35364.47739734295,-43021.65351103336
11955,0.3616,1.1958,7911.362531239805,36858.94106027996,13103.760997567231,23755.180062712858,-20239.199225085267,15024.25934420494,-12975.735630881294,-69173.59136276625,-32388.55703158939,-36785.03433117704
11956,0.3781,1.2053,2882.1838975419387,35406.31606609869,12912.792124429943,22493.523941668824,-19743.752395148644,13892.364283051955,-4621.356700577198,-61024.91297116562,-29425.06186584472,-31599.85110532101
11957,0.3945,1.2148,1212.6580603949317,34148.259142668554,12833.048991439422,21315.210151229032,-19370.826206113612,15067.300533970361,-1893.5047535468411,-54527.34722041792,-26686.34044622245,-27841.006774195426
11958,0.4109,1.2243,560.6245670559031,33100.38860724381,12874.194425654958,20226.19418158892,-19077.924424689645,18737.094185531252,-845.2021019337429,-49648.43242960531,-24300.226288525344,-25348.206141079667
11959,0.4274,1.2338,297.91131332748387,32275.43999987455,13043.608465108211,19231.83153476656,-18856.37230213133,22470.888880525083,-432.9097784805464,-46026.13479003361,-22206.99099703084,-23819.14379300287
11960,0.4438,1.2433,201.3315570054978,31683.208221101533,13348.819646402128,18334.388574699515,-18714.577741797988,20809.94859811691,-283.8333176643328,-43577.467463502144,-20483.278216297316,-23094.18924720471
11961,0.4603,1.2527,179.03282139653166,31330.550028461897,13791.76828932146,17538.781739140428,-18632.289469589265,18141.995376171417,-248.0054191905612,-42124.33530376482,-19136.37985450847,-22987.955449256293
11962,0.4767,1.2622,194.30178847684718,31221.426369152163,14376.384433869542,16845.04193528252,-18379.651973035063,17283.470792339518,-263.52437320042606,-39551.42002541825,-17418.77656871293,-22132.643456705042
11963,0.4931,1.2717,241.98892875284076,31356.941563534565,15101.18886352726,16255.752700007215,-18632.032618391768,18112.750889306433,-338.02635924329775,-42176.25604754658,-17960.96434779628,-24215.29169975035
11964,0.5096,1.2812,344.5342967830056,31735.339336741774,15963.005554493604,15772.333782248099,-18715.028560526687,20520.536661437345,-491.00486160400567,-43711.29045184586,-18344.720673082633,-25366.569778763132
11965,0.526,1.2907,562.3234551544983,32351.945728301565,16959.2953712474,15392.650357054268,-18852.75986888658,21600.022305301252,-821.6572238584771,-46273.57785203633,-19535.95103776275,-26737.626814273346
11966,0.5425,1.3002,1029.6732167041362,33199.086984403824,18082.408594204127,15116.67839019985,-19061.7541042802,18207.38674324905,-1546.0011430389395,-50049.71886579754,-21719.74676957949,-28329.972096218084
11967,0.5589,1.3097,2065.3965307810045,34266.031884728,19326.199460259515,14939.832424468497,-19354.04337929997,14938.49464447889,-3186.640173760766,-55142.06981353188,-25095.12396381333,-30046.945849718362
11968,0.5753,1.3192,4568.695347360677,35539.00081548376,20680.43824907798,14858.562566405662,-19764.747351679565,13893.668691106826,-7239.771252726832,-61902.7648150118,-29952.185734880266,-31950.5790801316
11969,0.5918,1.3287,11934.940609710331,37001.25901626488,22133.461212749688,14867.79780351498,-20306.273244047803,15159.361213102648,-19386.363093876073,-70326.42015686166,-36436.16356016384,-33890.25659669751
11970,0.6082,1.3382,46697.730518522345,38633.293194517566,23674.168025929437,14959.125168588409,-20934.88342056704,19527.86844707747,-77595.4549783831,-79749.5007212184,-43927.79631886643,-35821.704402352014
11971,0.6246,1.3476,1.338251587366126e6,40413.07611843947,25287.75348483811,15125.322633601367,-21435.337377568503,22941.307753657413,-2.267140173169273e6,-87453.32253143154,-50250.29534958783,-37203.02718184373
11972,0.6411,1.3571,3.984972883132253e7,42316.44548532057,26959.239872319817,15357.205613000728,-21688.855978865507,21968.07362529935,-6.855843388403313e7,-92233.59482193197,-54013.01386727791,-38220.5809546541
11973,0.6575,1.3666,4.2369411841352426e7,44317.6317985865,28673.43868880109,15644.193109785163,-21767.044771683948,20388.156035757314,-7.384279562903796e7,-94822.74426252967,-56148.57260472395,-38674.17165780593
11974,0.674,1.3761,4.5011160979845256e7,46389.936593828636,30412.745518412623,15977.191075415827,-21800.238005192172,19657.597514723773,-7.96255700832135e7,-97017.59372276516,-57797.7895381061,-39219.80418465922
11975,0.6904,1.3856,4.7831662931719296e7,48506.487548916964,32160.96486046707,16345.52268844959,-21782.356033050834,19109.151590994967,-8.610745764446977e7,-98393.04738693993,-59419.7033437901,-38973.34404314981
11976,0.7068,1.3951,5.0807689443917304e7,50640.921512728695,33900.55856600328,16740.362946724952,-21792.482529128527,17890.3880953588,-9.377676523719421e7,-100060.34373639895,-61267.51213421225,-38792.83160218654
11977,0.7233,1.4046,5.391920529147585e7,52767.83069804767,35614.400523741766,17153.430174306,-21773.68862879991,16542.95889005919,-1.0282983088758294e8,-100960.72323081628,-63453.50787499439,-37507.21535582166
11978,0.7397,1.4141,5.715859595453833e7,54862.88963689248,37286.45045463254,17576.439182259965,-21805.3839494313,15531.580287211413,-1.1397985934186703e8,-102488.78373717082,-66121.55853215884,-36367.22520501171
11979,0.7561,1.4236,6.0531698528674275e7,56902.73982999322,38900.32705744605,18002.412772547254,-21810.622051507966,14236.830883979113,-1.2761485634967722e8,-103909.123857945,-69271.68609223123,-34637.437765713956
11980,0.7726,1.4331,6.405445914733174e7,58864.86238643031,40440.294717767436,18424.56766866296,-21885.724488207034,13178.813835444114,-1.4480912316958255e8,-106334.46889159587,-73055.98600829187,-33278.48288330376
11981,0.789,1.4426,6.77464347469748e7,60727.71351927318,41891.4598685729,18836.253650700193,-22053.62704848089,13480.845548874338,-1.655945927174191e8,-109570.70345688223,-77589.4476604344,-31981.25579644811
11982,0.8055,1.452,7.162211404415368e7,62471.27675501796,43239.154263405355,19232.122491612892,-22353.371374533268,15570.206636275552,-1.9066551242944008e8,-114161.83444214263,-83059.69667653638,-31102.137765605046
11983,0.8219,1.4615,7.568090771827582e7,64077.9369256095,44469.93898579017,19607.997939819554,-22706.1501247267,19326.95165581452,-2.1469517746915498e8,-119414.62888735293,-88877.44818558065,-30537.180701772355
11984,0.8383,1.471,7.989660336605297e7,65533.33171840931,45571.27327944914,19962.058438960034,-23007.94843461916,21780.780636605967,-2.341101331610756e8,-124664.19510386011,-94267.68439885194,-30396.510705007993
11985,0.8548,1.4805,8.420720554773982e7,66826.73914913522,46532.09449758382,20294.644651551447,-22606.49841993755,20725.019710168104,-2.2345039734542447e8,-124261.98266346379,-93580.40409275664,-30681.57857070751
11986,0.8712,1.49,8.850642616122784e7,67950.70051838602,47342.80449187178,20607.896026513918,-23076.625840271838,18031.850914049908,-2.398072680339319e8,-130614.31624562768,-99141.98322168716,-31472.333023940486
11987,0.8877,1.4995,9.263878296683332e7,68899.91688653942,47995.186106593625,20904.7307799459,-23007.604530777866,16222.760137983283,-2.353213702135506e8,-132223.18899831778,-99412.60904562869,-32810.57995269007
11988,0.9041,1.509,9.640121301075615e7,69669.83134561045,48482.26217915879,21187.569166451798,-22986.047903979288,15233.722082490101,-2.3201689579964063e8,-134051.65427405882,-99224.6315206808,-34827.022753378646
11989,-0.9041,0.484,9.904314908375041e7,70144.55728153589,21273.50813735024,48871.04914418563,-22795.17596057655,14579.814983237933,-2.279409945270883e8,-132507.69477890336,-33478.91755041917,-99028.77722848357
11990,-0.8877,0.4935,1.0109395397816584e8,70505.78082270187,21422.77029806083,49083.01052464108,-22836.69133936484,14415.450172202074,-2.2751915753047588e8,-134095.3274289248,-35272.990651525164,-98822.33677740161
11991,-0.8712,0.503,1.0206926345846084e8,70675.94861476852,21568.682053776953,49107.26656099185,-22935.723984422806,14493.701342280428,-2.2871542316539818e8,-136019.34312276472,-37360.431792369796,-98658.91133039448
11992,-0.8548,0.5125,1.0186040657642609e8,70651.42614156718,21714.969571835834,48936.45656973097,-23176.422696898255,15131.902684624156,-2.3131341024013278e8,-139657.813177462,-41096.483225651624,-98561.32995181007
11993,-0.8383,0.522,1.0046763306088029e8,70430.22035840404,21865.068541099983,48565.151817304206,-23468.149682878517,16651.42641762187,-2.352606331956912e8,-143504.8884265652,-44986.7061082216,-98518.18231834374
11994,-0.8219,0.5315,9.800269289186674e7,70013.58739052247,22022.91231486963,47990.67507565325,-23808.537779407947,19256.68130360946,-2.4055510029618287e8,-147428.59874466053,-48950.23119424695,-98478.36755041436
11995,-0.8055,0.541,9.466397266874163e7,69407.1541371941,22194.08659901697,47213.06753817757,-24139.978659646396,22153.061417482946,-2.4663825421866515e8,-150390.45621060074,-52118.18645081816,-98272.26975978319
11996,-0.789,0.5504,9.069327370981932e7,68621.14751086968,22385.265615981185,46235.88189488863,-24396.091142727706,24537.652873642535,-2.5144790406111085e8,-151389.32824431828,-53865.06353264858,-97524.26471166963
11997,-0.7726,0.5599,8.633010094870481e7,67669.72938456944,22604.267799575715,45065.46158499411,-24509.635591890106,26239.043309904682,-2.5054892961627004e8,-149890.197346472,-54314.34767389857,-95575.84967257288
11998,-0.7561,0.5694,8.177731513249907e7,66569.79622311292,22858.66648456476,43711.129738548225,-24423.745311377148,26052.85013313985,-2.386495643018411e8,-145845.1639649802,-54039.06455452083,-91806.09941046017
11999,-0.7397,0.5789,7.718425272874404e7,65339.75435326359,23153.065210690183,42186.68914257338,-24147.84465811015,22521.17785217089,-2.1536760372552496e8,-140013.88292505406,-53549.06891820698,-86464.8140068461
12000,-0.7233,0.5884,7.264584846791168e7,63998.68185277977,23491.81598110572,40506.86587167393,-23781.111595350736,18824.13113267234,-1.8732485121653283e8,-133820.8121149263,-53075.88895107259,-80744.92316385392
12001,-0.7068,0.5979,6.821237191790581e7,62566.024013338974,23877.59463197111,38688.4293813683,-23426.746357972675,16892.426311359108,-1.6119084031871784e8,-128332.33339355663,-52666.72765160227,-75665.60574195394
12002,-0.6904,0.6074,6.3904081718142554e7,61061.6970501417,24308.17483370934,36753.52221643284,-23134.60637163373,15895.068548780919,-1.3946131422711894e8,-123916.67451583922,-52353.28468499485,-71563.38983084387
12003,-0.674,0.6169,5.972663023457808e7,59506.32641736449,24782.133320002577,34724.19309736187,-22916.284350346566,15596.632059853442,-1.2207181920492208e8,-120490.23710534413,-52113.094508856804,-68377.142596488
12004,-0.6575,0.6264,5.5684738357935086e7,57921.364903575704,25296.625385167354,32624.739518408238,-22769.448881401775,15706.110063858952,-1.0822081125564241e8,-117865.19340029018,-51928.10595353524,-65937.08744675535
12005,-0.6411,0.6359,5.179259399079825e7,56328.96953314142,25843.28688937565,30485.68264376555,-22696.276315221883,16063.61261803746,-9.707388363651867e7,-115989.12410983306,-51920.183879221404,-64068.94023061178
12006,-0.6246,0.6454,4.807938661477225e7,54751.66550496733,26416.966523820458,28334.698981146987,-22668.783560462656,16538.985515458968,-8.788310958742547e7,-114586.22808365083,-51950.79694574205,-62635.43113790877
12007,-0.6082,0.6548,4.45869353052434e7,53211.90810328261,27004.209538470455,26207.698564812014,-22664.670738974943,17285.47955090741,-8.00412506484501e7,-113520.4481436282,-51985.14944888679,-61535.29869474168
12008,-0.5918,0.6643,4.133653523803063e7,51731.64760896122,27597.997417724928,24133.65019123638,-22642.06168762675,19029.77371196639,-7.30471005632965e7,-112429.39834650635,-52135.727893372605,-60293.67045313363
12009,-0.5753,0.6738,1.6907242439972248e7,50331.94345156377,28186.12964743049,22145.813804133537,-22501.791500014853,21084.292882931764,-2.936849419814651e7,-109936.09015834054,-52226.56740171946,-57709.52275662116
12010,-0.5589,0.6833,54547.990572410214,49032.6190412063,28752.784400387845,20279.83464081861,-22056.36920994391,19068.501606459096,-92843.463775749,-103596.14226578151,-52266.5656844521,-51329.57658132972
12011,-0.5425,0.6928,11917.379676079161,47851.93470076329,29285.950455537873,18565.984245225405,-21404.644856455536,14033.91555609912,-19804.01594263871,-94311.33206457942,-52422.75919594177,-41888.57286863847
12012,-0.526,0.7023,4371.924764944576,46806.28001140404,29773.469653278207,17032.810358125713,-20805.59981629146,12491.3264900421,-7072.21979212186,-85402.8725489853,-52524.33813452754,-32878.534414457674
12013,-0.5096,0.7118,1912.2938078707782,45909.91769255735,30200.48391531745,15709.433777239821,-20359.738355981437,13064.30949681009,-3007.475516669017,-78388.65707191477,-52541.91085883774,-25846.74621307664
12014,-0.4931,0.7213,883.500575364165,45174.818163700715,30557.60693066554,14617.211233035061,-20061.741387051647,14225.208495503068,-1354.318653671314,-73395.77748875708,-52712.776174147635,-20683.00131460929
12015,-0.4767,0.7308,403.1631868203917,44610.59987473507,30833.483191019648,13777.116683715378,-19858.00062428964,15439.44966344158,-607.2654094715461,-69824.30807481863,-52781.23331408921,-17043.074760729196
12016,-0.4603,0.7403,180.15617555149274,44224.55359318798,31021.5077384873,13203.045854700677,-19723.493511439887,15916.69240409849,-271.37267080916365,-67424.44103573743,-52734.9554594368,-14689.485576300636
12017,-0.4438,0.7497,104.61789165518073,44021.70571627621,31116.614020182475,12905.09169609373,-19648.650776476232,15724.781563166045,-159.29496763766892,-66362.71900122991,-52834.48125975624,-13528.237741473406
12018,-0.4274,0.7592,141.42600891658242,44004.87996620816,31116.10901364206,12888.77095256615,-19659.59157116088,15841.405216549005,-212.77816182081472,-66326.75941123828,-52828.110037174054,-13498.64937406433
12019,-0.4109,0.7687,301.69803161723473,44174.7398818527,31019.94331541894,13154.796566433735,-19756.74318633935,16764.249830325687,-452.09501478783574,-67295.12643251462,-52711.1034522432,-14584.022980271324
12020,-0.3945,0.7782,647.5138169270991,44529.81451651956,30831.43817861031,13698.376337909143,-19887.30645937453,16403.594645359943,-982.3084854280634,-69536.27066442312,-52722.577790778654,-16813.692873644228
12021,-0.3781,0.7877,1334.0683930213472,45066.509785417926,30555.804022102224,14510.705763315504,-20046.941795691335,14420.084767694272,-2058.00404513262,-72892.13595185467,-52607.70683891116,-20284.42911294361
