indexk,kx,ky,g2EPW,g2W90,susRe,susIm,d2EPW,d2W90
46,-0.1644,-1.1389,3.054004944326749e7,59539.53628290817,-52985.85671446068,257285.64003698685,-1.743999114411797e8,-279161.0523859052
47,-0.1479,-1.1294,2.8049107711899675e7,63177.529132425334,-42798.08282925389,109697.75148989221,-1.3382744213045703e8,-244618.3691162554
48,-0.1315,-1.1199,2.5366140308796734e7,66494.05774863114,-34080.87807211385,30139.404576100264,-9.868722341390887e7,-206797.75142630408
49,-0.1151,-1.1104,2.2432604448878124e7,68266.1427679793,-28229.1053691844,6580.224374787417,-7.353137516513552e7,-176181.4898643156
50,-0.0986,-1.1009,1.928052740917536e7,67298.71775430083,-24331.599497864336,1281.1237303419803,-5.5296745414926335e7,-150048.06022286555
51,-0.0822,-1.0914,1.6032456910510898e7,62895.451115003576,-21574.83038543352,237.42733122234955,-4.128790112084561e7,-125284.8520584262
52,-0.0658,-1.0819,1.2884845430673137e7,55275.56119836984,-19571.203819622428,45.7123501785772,-3.0292401845970687e7,-101572.76981973555
53,-0.0493,-1.0724,1.0077789219424587e7,45724.47969273518,-18105.78028591624,9.797143073452204,-2.184066828457325e7,-80050.76980514092
54,-0.0329,-1.0629,7.856103808939656e6,36352.626169077594,-17072.06416370745,2.6902761963983663,-1.5838078772342555e7,-62552.70215116902
55,-0.0164,-1.0534,6.429142054933168e6,29499.82554218756,-16446.992066946288,1.1313152071074175,-1.2249013998898135e7,-51116.383549043836
56,0,-1.044,5.937085378700332e6,26986.875916565583,-16235.488108156585,0.8306548851314576,-1.1052113278987003e7,-47143.137293128566
57,0.0164,-1.0345,6.429144201477993e6,29499.825542184968,-16446.992066946288,1.1313152071074164,-1.224902646335885e7,-51116.38354903717
58,0.0329,-1.025,7.856107910180396e6,36352.626169072835,-17072.064163707466,2.6902761963983686,-1.5838101701929232e7,-62552.702151159014
59,0.0493,-1.0155,1.0077795013754698e7,45724.47969272804,-18105.780285916233,9.797143073452208,-2.1840697558286194e7,-80050.76980512087
60,0.0658,-1.006,1.2884852753956478e7,55275.56119836122,-19571.203819622424,45.71235017857728,-3.0292431340160973e7,-101572.76981970825
61,0.0822,-0.9965,1.6032465798312902e7,62895.4511149936,-21574.83038543353,237.4273312223494,-4.128792315137923e7,-125284.85205839048
62,0.0986,-0.987,1.9280538066081706e7,67298.71775429134,-24331.599497864307,1281.1237303419794,-5.529675143713248e7,-150048.06022282114
63,0.1151,-0.9775,2.2432617084802277e7,68266.14276796838,-28229.105369184428,6580.224374787409,-7.353135581796236e7,-176181.48986426226
64,0.1315,-0.968,2.5366154926112857e7,66494.05774862134,-34080.87807211386,30139.404576100285,-9.868716630922006e7,-206797.75142623993
65,0.1479,-0.9585,2.8049123962344624e7,63177.52913241573,-42798.08282925389,109697.75148989221,-1.3382732735105227e8,-244618.3691161801
66,0.1644,-0.949,3.054006663939023e7,59539.53628289968,-52985.85671446067,257285.6400369869,-1.7439972053557977e8,-279161.0523858285
67,0.1808,-0.9396,3.2969062565682642e7,56495.20888997348,-58031.56775545867,305705.0498775388,-1.9826062850956273e8,-280731.22665790323
68,0.1973,-0.9301,3.549825097307207e7,54534.320375286195,-55361.89180839752,200511.32212613747,-1.958263448170865e8,-250274.49015587254
69,0.2137,-0.9206,3.826633579638208e7,53784.28717021405,-49892.66096318773,99200.66092501866,-1.8409776978880313e8,-216914.89578919334
70,0.2301,-0.9111,4.1331997482359655e7,54146.78034135187,-44973.1575593516,47114.496536329905,-1.745800738087658e8,-193538.46053133288
71,0.2466,-0.9016,4.463964806157432e7,55410.17901754099,-41183.433415739964,23120.369423384298,-1.6942954962441486e8,-179424.13802239147
72,0.263,-0.8921,4.802800208998183e7,57302.02873358271,-38384.84385576559,12244.744598589272,-1.678775282901038e8,-171827.19430399276
73,0.2794,-0.8826,5.128399075700528e7,59506.66508571669,-36282.640968293636,6990.16333378439,-1.6824717326948258e8,-168016.93238367024
74,0.2959,-0.8731,5.421986724770818e7,61691.77780935082,-34692.59049534595,4324.408023339564,-1.6938892714551416e8,-166156.69113668875
75,0.3123,-0.8636,5.673612372386941e7,63561.96888837614,-33443.0556760427,2839.7254644017116,-1.70303680367185e8,-164748.67917196368
76,0.3288,-0.8541,5.883923389755325e7,64919.40143644958,-32484.279269933504,1996.3771695464611,-1.7084227523597255e8,-163219.63928393723
77,0.3452,-0.8447,6.0608985819691315e7,65696.82160427341,-31747.735271016692,1491.7956045961284,-1.7098295792854393e8,-161223.5694277332
78,0.3616,-0.8352,6.213867081824339e7,65946.00555984717,-31165.924114287747,1167.3763257756716,-1.7065606197765952e8,-158664.28061938487
79,0.3781,-0.8257,6.34837265139292e7,65794.96660419684,-30720.31229196215,957.9721830410164,-1.701013101905226e8,-155844.37470237789
80,0.3945,-0.8162,6.464351287289627e7,65402.34306328776,-30402.712649028057,833.882731173525,-1.6967701633808884e8,-153176.6423080645
81,0.4109,-0.8067,6.557657726284545e7,64927.529103526766,-30129.633658821822,745.1961666074386,-1.6920429046123824e8,-150645.90483092557
82,0.4274,-0.7972,6.6230454009567946e7,64514.45784952335,-29957.697096647615,693.1674260406432,-1.6901768139871308e8,-148805.41431199067
83,0.4438,-0.7877,6.65650565892806e7,64276.708629953646,-29863.0005031298,665.9024453647266,-1.689393356609741e8,-147767.88858656696
84,0.4603,-0.7782,6.6561422048730455e7,64278.84106882044,-29856.72744706104,665.4452813830144,-1.6911085787009165e8,-147756.25132004177
85,0.4767,-0.7687,6.622133427338059e7,64521.72350570353,-29935.26793109087,691.7302264362115,-1.6950578789402863e8,-148761.52093586355
86,0.4931,-0.7592,6.556627199345966e7,64942.19722479588,-30076.630337089002,741.0020116542647,-1.6991253041789e8,-150511.76419982317
87,0.5096,-0.7497,6.463615194570547e7,65427.20489098865,-30326.6704553523,831.0217241719496,-1.7053030313962653e8,-153018.64271431655
88,0.526,-0.7403,6.348023540962998e7,65832.24119255306,-30654.244683418263,961.5527589506239,-1.7102524219328716e8,-155772.85353948458
89,0.5425,-0.7308,6.213504092042225e7,65996.40850143219,-31118.961850039253,1173.980241327099,-1.7156237909316346e8,-158690.34185840542
90,0.5589,-0.7213,6.059708861361506e7,65759.08064014865,-31716.90229259737,1500.774324783079,-1.7182220864221382e8,-161320.53719404375
91,0.5753,-0.7118,5.881018214254552e7,64990.32544949073,-32466.333100243537,2008.4995857343256,-1.715836813537904e8,-163359.62446500344
92,0.5918,-0.7023,5.6684678259859756e7,63637.00692665056,-33436.1312882255,2856.9674631900393,-1.7095516163167346e8,-164909.748295397
93,0.6082,-0.6928,5.41475743500198e7,61765.888741959156,-34695.87222695416,4350.591873953104,-1.6999396726193193e8,-166323.2163871921
94,0.6246,-0.6833,5.119930155609104e7,59575.263898163714,-36320.80537409117,7085.831241844415,-1.6902204034493145e8,-168304.25110492035
95,0.6411,-0.6738,4.794334732343553e7,57361.76589264997,-38409.68155231717,12317.850088838768,-1.686767793022997e8,-171986.508984236
96,0.6575,-0.6643,4.456719674300168e7,55459.345895281534,-41222.40436344475,23259.19795367154,-1.7053295079633018e8,-179589.94933076855
97,0.674,-0.6548,4.128039209885326e7,54185.228447592475,-45032.1298439556,47402.922277604,-1.760921558586012e8,-193738.645922197
98,0.6904,-0.6454,3.823970882136296e7,53812.90139709814,-50059.06538316525,100459.42096382401,-1.863391140240756e8,-217569.42586657396
99,0.7068,-0.6359,3.54971055033791e7,54554.24784613977,-55497.03767575209,201886.66264575854,-1.980928978243532e8,-250785.29903291707
100,0.7233,-0.6264,3.2991493703337234e7,56507.14041856479,-58215.140555422215,308177.9097623604,-2.0036102288751206e8,-281608.8181236431
101,0.7397,-0.6169,3.058209971334652e7,59543.3020906557,-53160.603216985386,259901.99071577037,-1.7567652485769463e8,-280304.1096368842
102,0.7561,-0.6074,2.8104258769679792e7,63172.11640311067,-42870.912672846825,110658.7933036163,-1.3423056791361094e8,-245559.71066560384
103,0.7726,-0.5979,2.542532112121518e7,66477.9652403016,-34065.39216465861,30203.26986835113,-9.879557529851252e7,-207454.8909885039
104,0.789,-0.5884,2.2485665195920788e7,68237.86815543307,-28187.804906262016,6573.472416104947,-7.368297372281334e7,-176765.70500953548
105,0.8055,-0.5789,1.9319150655555584e7,67257.18332461079,-24283.913874464135,1277.366946472545,-5.550564359022891e7,-150596.9614506444
106,0.8219,-0.5694,1.605300032007443e7,62840.28022473586,-21516.60778434528,235.56610900877453,-4.150216265165176e7,-125706.38371022616
107,0.8383,-0.5599,1.2889287165000517e7,55207.230362714494,-19474.084098614836,44.37669163724697,-3.046031299554009e7,-101625.6265083497
108,0.8548,-0.5504,1.0072005261204205e7,45644.4059998278,-17971.556369105307,9.531332457963925,-2.1969756463438682e7,-79746.76986417754
109,0.8712,-0.541,7.846441898152942e6,36263.20257968485,-16913.539477432925,2.6369300289198097,-1.5911973712029152e7,-62099.078869355086
110,0.8877,-0.5315,6.419413696869998e6,29404.34845165412,-16282.39736538015,1.1144877273230447,-1.228778319167477e7,-50669.045340998455
111,0.9041,-0.522,5.927821042707976e6,26889.299932759932,-16069.935343217525,0.8190213494282099,-1.108009110714199e7,-46710.1166095781
112,-0.9041,-1.5469,6.4200243719900055e6,29404.3492377335,-16282.394048805381,1.1144873135875535,-1.2282899161337495e7,-50669.029708928145
113,-0.8877,-1.5375,7.791743431433103e6,35958.39089532596,-17002.589720884527,2.9614015378739937,-1.5970648935124496e7,-62040.85749652181
114,-0.8712,-1.528,9.997403928209193e6,45056.61835016765,-18171.507277434957,11.913123638992111,-2.238724683901586e7,-79836.15297373034
115,-0.8548,-1.5185,1.2846055293514963e7,54377.28154276951,-19847.613012563346,62.28813203094992,-3.174201030134297e7,-102338.1043691906
116,-0.8383,-1.509,1.609473429431385e7,61821.769656651704,-22161.58739704919,367.94339704618034,-4.434439974572704e7,-127760.14308741425
117,-0.8219,-1.4995,1.948569404235118e7,66103.57457213938,-25420.590521306494,2220.109211790973,-6.097351693916965e7,-155347.1407850139
118,-0.8055,-1.49,2.2790284959777318e7,66988.75599977546,-30308.74964404192,12609.099120031746,-8.362615855460057e7,-186813.14038150726
119,-0.789,-1.4805,2.585016016002469e7,65152.7568671716,-38220.405641790734,61462.148944920285,-1.1672649952529652e8,-227287.21032451082
120,-0.7726,-1.471,2.860515984153325e7,61775.37612064653,-49691.6861231881,205703.248620317,-1.6187680053894567e8,-274248.7925016117
121,-0.7561,-1.4615,3.109970719625352e7,58078.621461252056,-57931.02802932049,315321.79733739595,-1.9627033044927767e8,-289738.6584865678
122,-0.7397,-1.452,3.346421503791729e7,54991.4606356067,-55511.078503243574,201695.85598447162,-1.947983935659703e8,-252785.9997996465
123,-0.7233,-1.4426,3.5873208454512246e7,53025.67847084958,-48642.06449909577,82884.99104434684,-1.7760271627231064e8,-207240.10022570335
124,-0.7068,-1.4331,3.8487741174901485e7,52330.57276836412,-42756.28586918385,31477.036833466136,-1.6336529310789046e8,-176259.574032059
125,-0.6904,-1.4236,4.1396517675463066e7,52824.393076582375,-38476.945250469485,12511.421494122897,-1.5488055788716376e8,-158197.96037005266
126,-0.674,-1.4141,4.457555062533138e7,54305.13886084072,-35408.33540315126,5429.248283054027,-1.5088575466376612e8,-148650.04321776386
127,-0.6575,-1.4046,4.788490506924775e7,56501.977267489514,-33147.853439295184,2586.116651238352,-1.4971846590822884e8,-144292.20587005196
128,-0.6411,-1.3951,5.110919567808372e7,59090.64079368796,-31436.270772095893,1347.6115557016378,-1.5010324085550046e8,-142901.543267618
129,-0.6246,-1.3856,5.402888666715617e7,61718.560878723096,-30112.16533343502,763.4662749348637,-1.5104526832032335e8,-142904.83181298975
130,-0.6082,-1.3761,5.6492532059561916e7,64061.36699167326,-29055.494356330888,463.3418093815107,-1.5176599095398632e8,-143107.06891957365
131,-0.5918,-1.3666,5.845760018675359e7,65891.22254754051,-28214.741918276308,301.2940797314694,-1.5198469933107123e8,-142918.26093504156
132,-0.5753,-1.3571,5.9983178350854084e7,67117.49471335512,-27539.728974046688,208.32973335946622,-1.5160537147919255e8,-142053.56732537338
133,-0.5589,-1.3476,6.118317903006935e7,67776.76490742268,-27019.907652736965,154.36181221861267,-1.5093332094616672e8,-140677.26280608683
134,-0.5425,-1.3382,6.216792858149708e7,67984.47447179921,-26598.73583971043,119.7684557253632,-1.4997076446598843e8,-138822.52360447924
135,-0.526,-1.3287,6.300354387248104e7,67882.63741173156,-26266.512612262657,97.3160137731273,-1.4890110645811275e8,-136788.00706589044
136,-0.5096,-1.3192,6.370308215092446e7,67610.04938838267,-26028.158386494928,83.45376850280391,-1.47948583578019e8,-134914.84051634322
137,-0.4931,-1.3097,6.4243274786192976e7,67294.72744148095,-25868.771051472333,75.0173918037278,-1.4720417264670286e8,-133401.46396851027
138,-0.4767,-1.3002,6.4589513657809734e7,67049.51108901839,-25780.999257642772,70.48404906383152,-1.4671738994445938e8,-132421.7663719799
139,-0.4603,-1.2907,6.47146653278549e7,66956.54736472269,-25749.95586923137,68.88817499716602,-1.4641130088762552e8,-132055.1593426723
140,-0.4438,-1.2812,6.460790757232022e7,67045.95096067443,-25791.00157501811,70.5468214832259,-1.4642539849491155e8,-132448.71494285823
141,-0.4274,-1.2717,6.427726037843055e7,67285.88394047723,-25895.2228519639,75.15232165356818,-1.466735097680171e8,-133482.1164352586
142,-0.4109,-1.2622,6.374834337874937e7,67593.16682127755,-26079.824578394924,83.96655495777763,-1.472581284627546e8,-135065.1399739815
143,-0.3945,-1.2527,6.305631069153437e7,67855.01177441904,-26338.772755873706,97.6557098791151,-1.4812598391710415e8,-136950.3617166001
144,-0.3781,-1.2433,6.222684489840164e7,67944.49415623247,-26666.156756667606,119.32931600811982,-1.491822732790027e8,-138912.23086000257
145,-0.3616,-1.2338,6.124989337021457e7,67724.54644586683,-27073.45879152767,153.5018008472216,-1.5018565611580154e8,-140682.61370165373
146,-0.3452,-1.2243,6.0061062777683e7,67054.96978839066,-27580.86716349168,207.10273551942197,-1.509304223894964e8,-141998.2295475295
147,-0.3288,-1.2148,5.85490464892207e7,65821.75046916696,-28245.432495707413,299.51169567231256,-1.5139827057103452e8,-142827.10230469666
148,-0.3123,-1.2053,5.659627778760146e7,63989.06493358002,-29077.020216736702,460.6079837128407,-1.512549593727329e8,-143001.00857108712
149,-0.2959,-1.1958,5.4139009554278426e7,61647.55311545245,-30108.405529080694,753.1544817432662,-1.5046247683382383e8,-142714.9267486154
150,-0.2794,-1.1863,5.121648487937522e7,59024.387081350964,-31440.90997096341,1339.6779850242574,-1.495443384715082e8,-142804.94602513278
151,-0.263,-1.1768,4.797982542702973e7,56442.808413014114,-33143.58332462267,2570.895353472202,-1.4898060144854853e8,-144207.28025058433
152,-0.2466,-1.1673,4.465104610054341e7,54254.117354487404,-35393.43053049949,5396.608583961787,-1.498626587502681e8,-148571.95490814952
153,-0.2301,-1.1578,4.144916550322342e7,52781.55963493113,-38447.54385124302,12433.196148415394,-1.535068322353128e8,-158112.37394005826
154,-0.2137,-1.1483,3.851708696676946e7,52295.54012541534,-42703.946099242734,31264.54765132165,-1.6161675060858107e8,-176130.90569755164
155,-0.1973,-1.1389,3.5880400085338265e7,52998.381784747326,-48550.121765936055,82216.38222680036,-1.7554095008078492e8,-206982.19982391776
156,-0.1808,-1.1294,3.3451325519742183e7,54972.77558020941,-55363.81646597284,199665.409091543,-1.92734746834787e8,-252252.08572158887
157,-0.1644,-1.1199,3.107022524845723e7,58070.580431383794,-57796.07232968087,312548.03644792666,-1.9495168833654365e8,-289024.9875627774
158,-0.1479,-1.1104,2.8564849352303684e7,61780.85968155877,-49677.19833036765,205244.26153888166,-1.6153259077668324e8,-273707.4217800515
159,-0.1315,-1.1009,2.5806944600263786e7,65174.74431292538,-38264.846361152464,61501.23035885333,-1.1664927892560671e8,-226772.4971632451
160,-0.1151,-1.0914,2.275248057534744e7,67029.38230194236,-30361.24097322594,12630.003635123363,-8.35144704284866e7,-186249.25733581907
161,-0.0986,-1.0819,1.945927895066919e7,66163.29662417898,-25474.395324274035,2226.471395749254,-6.082847211003547e7,-154796.25415918324
162,-0.0822,-1.0724,1.6081304772508712e7,61898.89028628703,-22224.209370762062,370.980135570465,-4.420394295407231e7,-127337.33702285375
163,-0.0658,-1.0629,1.2842893870141044e7,54467.97173014015,-19940.11230141951,63.65321801912204,-3.162573248473019e7,-102245.2524407475
164,-0.0493,-1.0534,9.999735038867898e6,45155.43847768549,-18308.814228488216,12.249708602701698,-2.230427300408981e7,-80145.8308199435
165,-0.0329,-1.044,7.795761147446993e6,36059.2007236659,-17162.56555978509,3.020338288174959,-1.5921126968599718e7,-62496.23443339998
166,-0.0164,-1.0345,6.42468540755663e6,29501.38401461251,-16447.16828503084,1.1317027409370033,-1.2248516019448854e7,-51118.698697114094
167,0,-1.025,6.001952748868088e6,27286.07534580151,-16156.44177543424,0.7403868718107278,-1.1092090008058842e7,-47285.69138340254
168,0.0164,-1.0155,6.549550083321817e6,30084.77639005045,-16290.139890484708,0.9054228393500484,-1.2272078259111129e7,-51361.903564333974
169,0.0329,-1.006,7.994476866582131e6,37196.34770256356,-16819.451161590874,1.9332774004052313,-1.562031084107783e7,-62716.42033680303
170,0.0493,-0.9965,1.0181339003075654e7,46782.91822394472,-17722.668626581784,6.321603574772991,-2.1017808839460418e7,-79792.8348646082
171,0.0658,-0.987,1.2898329203103822e7,56489.4245988092,-18998.350258665512,26.48516992942958,-2.839865029538442e7,-100362.12626886737
172,0.0822,-0.9775,1.5912737241503514e7,64199.68468345612,-20717.683935901077,124.49081813920509,-3.778285864386993e7,-122376.32010834407
173,0.0986,-0.968,1.900887983011505e7,68637.29083281457,-22983.086082033045,603.6992986174602,-4.941722141412894e7,-144120.47503634114
174,0.1151,-0.9585,2.2020819607421968e7,69604.14351064674,-25999.550399446267,2819.735934213774,-6.401060053983897e7,-165127.06430607042
175,0.1315,-0.949,2.485493914691235e7,67819.1446764813,-30169.22403224538,11976.01913773575,-8.296491637120035e7,-186940.4033350966
176,0.1479,-0.9396,2.7500369336349946e7,64489.10756812962,-36118.34114266326,43900.95502942299,-1.0854377436147462e8,-212673.65043717655
177,0.1644,-0.9301,3.002535285426264e7,60831.79531631519,-44267.14842484658,127681.64669311859,-1.4280971675297958e8,-243792.8719092121
178,0.1808,-0.9206,3.2555792351916242e7,57743.29734032318,-52789.27434995657,254005.33830768376,-1.7959194570356318e8,-270627.9166033393
179,0.1973,-0.9111,3.523372967503505e7,55689.45902669287,-57720.621888217815,312796.1150520032,-2.0476136038189772e8,-277640.27174502634
180,0.2137,-0.9016,3.816228627618275e7,54777.153480741246,-57191.728401746244,253158.41927745013,-2.115992183535212e8,-263167.70646944403
181,0.2301,-0.8921,4.135628281891496e7,54894.76314232695,-53680.57404105684,162705.0410699209,-2.0808104473597252e8,-241965.26602463433
182,0.2466,-0.8826,4.4723836119956516e7,55825.42850672069,-49733.93489718253,97361.4904851201,-2.0394582805341053e8,-224241.34404601398
183,0.263,-0.8731,4.809437099638106e7,57300.72022299459,-46349.9974165537,58997.25628845429,-2.0176386962263298e8,-212104.87576381987
184,0.2794,-0.8636,5.128437773792056e7,59020.810199702646,-43643.070748763166,37222.70544281874,-2.0120246058571255e8,-204149.7608944455
185,0.2959,-0.8541,5.416843396830679e7,60681.88927953321,-41562.74354714204,24907.636089812073,-2.016041913219847e8,-198860.14616198817
186,0.3123,-0.8447,5.671719531947886e7,62025.45407920579,-39974.87862624328,17700.233043194185,-2.0224226930214962e8,-194779.85355848362
187,0.3288,-0.8352,5.8982748167627744e7,62890.28170512849,-38734.16341741058,13212.180425960418,-2.0256485286830968e8,-190813.0029401911
188,0.3452,-0.8257,6.104358022097921e7,63237.57523585649,-37816.88231166826,10457.815967328524,-2.0285459762367004e8,-186886.78757919054
189,0.3616,-0.8162,6.294462998906743e7,63137.263030219015,-37095.914538834535,8591.854031387222,-2.0272267239471737e8,-182649.8146012897
190,0.3781,-0.8067,6.4666731252333924e7,62728.42159302078,-36576.685767143594,7395.733853811907,-2.0265973082265007e8,-178607.8476668533
191,0.3945,-0.7972,6.613671984651716e7,62176.84300517068,-36199.961360816385,6646.083292814765,-2.026306009304986e8,-174987.97062781762
192,0.4109,-0.7877,6.726280962966394e7,61643.57112474118,-35896.07904335668,6129.198191709922,-2.0250668259074584e8,-171943.4443780852
193,0.4274,-0.7782,6.796878582989536e7,61263.504622865825,-35716.431979524365,5836.466900808669,-2.0257444880617908e8,-170004.15046502365
194,0.4438,-0.7687,6.82102402933963e7,61127.820027245594,-35653.50403400123,5738.405599878979,-2.0272436865001044e8,-169336.12118188964
195,0.4603,-0.7592,6.797479575566402e7,61269.46732577965,-35695.84447136842,5823.386377211297,-2.0295719070733133e8,-169984.712043382
196,0.4767,-0.7497,6.727881196647991e7,61657.003726268005,-35842.58899957147,6099.532109478934,-2.0318857183344343e8,-171862.9232433188
197,0.4931,-0.7403,6.616782965938782e7,62200.17928354595,-36119.78338338715,6624.459447825141,-2.03518520813159e8,-174866.4934208638
198,0.5096,-0.7308,6.47148912785355e7,62764.0538895588,-36515.901791770324,7423.612307126806,-2.0369981191191489e8,-178598.1860591123
199,0.526,-0.7213,6.3005116224387564e7,63186.50238468249,-37063.49275225345,8640.921870024917,-2.0380286075072223e8,-182759.84800478007
200,0.5425,-0.7118,6.110445342487707e7,63299.867443668176,-37807.01061693095,10521.285809974279,-2.0388181433504936e8,-187081.92866728976
201,0.5589,-0.7023,5.9028089958684966e7,62962.91845308059,-38741.95641069814,13293.596157828568,-2.0348509894643512e8,-191062.76110205747
202,0.5753,-0.6928,5.673297629670683e7,62103.86727873552,-39997.75745980207,17809.77542020243,-2.0304145490121374e8,-195062.67643719714
203,0.5918,-0.6833,5.414825681348613e7,60760.44861433137,-41599.725607274675,25061.74370123913,-2.0232429248651984e8,-199161.97324295805
204,0.6082,-0.6738,5.12322046552797e7,59093.90351815058,-43695.001270684574,37450.628716652645,-2.019222561692113e8,-204467.19167892108
205,0.6246,-0.6643,4.8022933913363084e7,57363.81053840254,-46419.61267762662,59354.1791459139,-2.0260686536841658e8,-212447.18054993218
206,0.6411,-0.6548,4.464980452027176e7,55875.77977794158,-49826.15584903323,97950.54500541104,-2.0507654900487262e8,-224633.68118512805
207,0.6575,-0.6454,4.1294886526941285e7,54931.630851791975,-53803.117768671575,163693.31180224728,-2.0960886904380512e8,-242458.1079958285
208,0.674,-0.6359,3.8123888130333714e7,54801.4137964883,-57352.65431503771,254703.1485202216,-2.134849853890808e8,-263842.04410995723
209,0.6904,-0.6264,3.522314442987627e7,55702.862629671705,-57917.6045405734,314777.38504837314,-2.0671138449129227e8,-278578.6633932003
210,0.7068,-0.6169,3.2573290377355285e7,57747.66553529454,-52995.00172370742,255735.30924920194,-1.8113130383624545e8,-271815.49734770466
211,0.7233,-0.6074,3.0067674042892594e7,60828.465301305805,-44412.25815229042,127953.17704682227,-1.435951458150214e8,-244948.04265972215
212,0.7397,-0.5979,2.756096790935653e7,64478.7744067521,-36225.05203208763,44342.09262249222,-1.0893562340670383e8,-213814.01519458383
213,0.7561,-0.5884,2.4924107533016656e7,67802.02197407991,-30196.279721042192,12079.479612641382,-8.309848473509267e7,-187786.6553441654
214,0.7726,-0.5789,2.2086944418500476e7,69580.20892669071,-25976.0827767494,2824.6053373495574,-6.414598635772325e7,-165758.31658737612
215,0.789,-0.5694,1.906129445241983e7,68606.38784749433,-22943.04381937774,602.3091019006503,-4.963630793877014e7,-144665.25185552696
216,0.8055,-0.5599,1.5945126826957472e7,64161.41517968281,-20665.119237013238,123.5061045379236,-3.8040408122804925e7,-122793.47787360649
217,0.8219,-0.5504,1.2910734399818664e7,56442.96770300118,-18907.418355453505,25.720549220827703,-2.8627209325883918e7,-100420.87682274815
218,0.8383,-0.541,1.0179364499543676e7,46727.032997926,-17593.78209145736,6.148451042329474,-2.120468588978741e7,-79494.20329937986
219,0.8548,-0.5315,7.985999934219284e6,37129.72426214112,-16665.134324250437,1.8956461674725078,-1.574016518797319e7,-62263.63747613507
220,0.8712,-0.522,6.540856746877891e6,30006.71595905374,-16128.098711272762,0.8916786688134997,-1.234012970519717e7,-50911.25745126968
221,0.8877,-0.5125,5.995573158093259e6,27197.251205834407,-15992.323759659024,0.7302752329571448,-1.1132752319976294e7,-46850.53943990587
222,0.9041,-0.503,6.4200243719900055e6,29404.3492377335,-16282.394048805381,1.1144873135875535,-1.2282899161337495e7,-50669.029708928145
223,-0.9041,-1.528,7.849121443368547e6,36263.20508442586,-16913.535853317477,2.636929049693404,-1.5894024960876135e7,-62099.06208726794
224,-0.8877,-1.5185,9.999856729592951e6,45056.61951345178,-18171.50727755005,11.913123638992118,-2.2374827374000944e7,-79836.15482281682
225,-0.8712,-1.509,1.2827768881855704e7,54085.13594379843,-19978.77348652054,69.85789996294397,-3.220021985488872e7,-102575.17604016041
226,-0.8548,-1.4995,1.610506124320023e7,61268.503907004866,-22515.749576559047,463.36081882902886,-4.597761125222718e7,-128851.55131047708
227,-0.8383,-1.49,1.957331437659125e7,65329.429698867745,-26193.64975697363,3107.8119845418364,-6.491351334813931e7,-158459.66743048697
228,-0.8219,-1.4805,2.298588974825889e7,66029.69955081442,-32085.025562341205,19762.929649879083,-9.225532628395593e7,-194977.7151502524
229,-0.8055,-1.471,2.615527424878505e7,64030.34976294429,-41983.89878012786,100366.65716558986,-1.3350543771773702e8,-244125.97458828418
230,-0.789,-1.4615,2.899199187643217e7,60496.37213996507,-54591.192199604135,281001.7203324265,-1.8300091062550202e8,-290332.0483989256
231,-0.7726,-1.452,3.152098696048908e7,56644.40349417007,-57453.770141837624,259566.14219529903,-1.9843186598725802e8,-273446.2167452229
232,-0.7561,-1.4426,3.386716717602676e7,53411.229248730495,-50289.886594867356,103957.16480386652,-1.8026028060305184e8,-217099.416958114
233,-0.7397,-1.4331,3.621148554138493e7,51326.00217079612,-42946.79213006985,32506.67362646306,-1.615391882942225e8,-173601.11652917645
234,-0.7233,-1.4236,3.87286166742099e7,50557.87870627531,-37747.65752327001,10374.167534510416,-1.4961431800839925e8,-147926.25940019704
235,-0.7068,-1.4141,4.152411989868279e7,51042.107894762536,-34141.38314139191,3623.301034770252,-1.4304658823422414e8,-133835.17205004982
236,-0.6904,-1.4046,4.459123926885385e7,52588.951607117226,-31558.097447966244,1410.920533119824,-1.4009341854146382e8,-126860.43644905531
237,-0.674,-1.3951,4.7803665152639225e7,54934.505083785865,-29599.60618248871,601.4049338242708,-1.3912502773059598e8,-124064.11054207823
238,-0.6575,-1.3856,5.094985003857037e7,57754.25694229293,-28082.856533231334,280.9548242743974,-1.391872983259737e8,-123727.66409426558
239,-0.6411,-1.3761,5.379886315152841e7,60685.999684957824,-26880.749717243787,142.81322602513117,-1.3951728472270894e8,-124518.70793615747
240,-0.6246,-1.3666,5.617348724063688e7,63387.37378023465,-25923.447479776914,78.99719971809002,-1.396668673969464e8,-125528.2227196988
241,-0.6082,-1.3571,5.8001379112821706e7,65610.33059297904,-25141.61120851601,46.82913647409297,-1.3925841380207354e8,-126086.43386968637
242,-0.5918,-1.3476,5.932416212704101e7,67249.37095550844,-24506.417467385592,29.749732522545298,-1.3827937652237928e8,-126007.19163355857
243,-0.5753,-1.3382,6.0263838871360436e7,68333.54104226804,-23996.891439282015,20.25371620168781,-1.3693930712420294e8,-125376.73879100705
244,-0.5589,-1.3287,6.0965480085571975e7,68970.96675926246,-23588.06740242947,14.663505918080482,-1.3548439626968762e8,-124364.12866392086
245,-0.5425,-1.3192,6.1543747227962665e7,69285.28485515944,-23260.18478832163,11.203089862933467,-1.340592769521189e8,-123152.41787287948
246,-0.526,-1.3097,6.205441566937662e7,69380.908357301,-23006.33415761553,9.033047304468841,-1.3280286317762205e8,-121929.52894339405
